Date & Time,Humidity,Temperature,Fahrenheit
[2022-11-25 13:41:07.970] ,50.9,15.2,59.36
[2022-11-25 13:41:08.980] ,51,15,59
[2022-11-25 13:41:09.985] ,51,15,59
[2022-11-25 13:41:10.995] ,51.1,15,59
[2022-11-25 13:41:12.000] ,51.1,15,59
[2022-11-25 13:41:13.010] ,51.2,15,59
[2022-11-25 13:41:14.011] ,51.2,15,59
[2022-11-25 13:41:15.025] ,51.3,15,59
[2022-11-25 13:41:16.026] ,51.3,15,59
[2022-11-25 13:41:17.035] ,51.4,14.9,58.82
[2022-11-25 13:41:18.042] ,51.4,14.9,58.82
[2022-11-25 13:41:19.050] ,51.5,14.9,58.82
[2022-11-25 13:41:20.055] ,51.5,14.9,58.82
[2022-11-25 13:41:21.065] ,51.5,14.8,58.64
[2022-11-25 13:41:22.070] ,51.5,14.8,58.64
[2022-11-25 13:41:23.080] ,51.6,14.8,58.64
[2022-11-25 13:41:24.086] ,51.6,14.8,58.64
[2022-11-25 13:41:25.095] ,51.7,14.8,58.64
[2022-11-25 13:41:26.096] ,51.7,14.8,58.64
[2022-11-25 13:41:27.110] ,51.9,14.7,58.46
[2022-11-25 13:41:28.111] ,51.9,14.7,58.46
[2022-11-25 13:41:29.120] ,52,14.6,58.28
[2022-11-25 13:41:30.126] ,52,14.6,58.28
[2022-11-25 13:41:31.135] ,52.1,14.6,58.28
[2022-11-25 13:41:32.141] ,52.1,14.6,58.28
[2022-11-25 13:41:33.150] ,52.2,14.6,58.28
[2022-11-25 13:41:34.155] ,52.2,14.6,58.28
[2022-11-25 13:41:35.165] ,52.2,14.5,58.1
[2022-11-25 13:41:36.166] ,52.2,14.5,58.1
[2022-11-25 13:41:37.180] ,52.3,14.5,58.1
[2022-11-25 13:41:38.181] ,52.3,14.5,58.1
[2022-11-25 13:41:39.191] ,52.5,14.5,58.1
[2022-11-25 13:41:40.196] ,52.5,14.5,58.1
[2022-11-25 13:41:41.205] ,52.6,14.4,57.92
[2022-11-25 13:41:42.211] ,52.6,14.4,57.92
[2022-11-25 13:41:43.220] ,52.7,14.4,57.92
[2022-11-25 13:41:44.226] ,52.7,14.4,57.92
[2022-11-25 13:41:45.235] ,52.9,14.3,57.74
[2022-11-25 13:41:46.241] ,52.9,14.3,57.74
[2022-11-25 13:41:47.250] ,53,14.3,57.74
[2022-11-25 13:41:48.251] ,53,14.3,57.74
[2022-11-25 13:41:49.265] ,53.1,14.2,57.56
[2022-11-25 13:41:50.266] ,53.1,14.2,57.56
[2022-11-25 13:41:51.276] ,53.1,14.2,57.56
[2022-11-25 13:41:52.281] ,53.1,14.2,57.56
[2022-11-25 13:41:53.291] ,53.3,14.1,57.38
[2022-11-25 13:41:54.296] ,53.3,14.1,57.38
[2022-11-25 13:41:55.306] ,53.3,14.1,57.38
[2022-11-25 13:41:56.312] ,53.3,14.1,57.38
[2022-11-25 13:41:57.320] ,53.4,14.1,57.38
[2022-11-25 13:41:58.326] ,53.4,14.1,57.38
[2022-11-25 13:41:59.335] ,53.4,14.1,57.38
[2022-11-25 13:42:00.337] ,53.4,14.1,57.38
[2022-11-25 13:42:01.350] ,53.5,14,57.2
[2022-11-25 13:42:02.352] ,53.5,14,57.2
[2022-11-25 13:42:03.361] ,53.5,14,57.2
[2022-11-25 13:42:04.366] ,53.5,14,57.2
[2022-11-25 13:42:05.376] ,53.6,14,57.2
[2022-11-25 13:42:06.382] ,53.6,14,57.2
[2022-11-25 13:42:07.391] ,53.7,14,57.2
[2022-11-25 13:42:08.396] ,53.7,14,57.2
[2022-11-25 13:42:09.406] ,53.9,13.9,57.02
[2022-11-25 13:42:10.407] ,53.9,13.9,57.02
[2022-11-25 13:42:11.421] ,53.9,13.9,57.02
[2022-11-25 13:42:12.422] ,53.9,13.9,57.02
[2022-11-25 13:42:13.433] ,54,13.9,57.02
[2022-11-25 13:42:14.437] ,54,13.9,57.02
[2022-11-25 13:42:15.446] ,54,13.9,57.02
[2022-11-25 13:42:16.452] ,54,13.9,57.02
[2022-11-25 13:42:17.461] ,54.1,13.8,56.84
[2022-11-25 13:42:18.467] ,54.1,13.8,56.84
[2022-11-25 13:42:19.477] ,54.1,13.8,56.84
[2022-11-25 13:42:20.482] ,54.1,13.8,56.84
[2022-11-25 13:42:21.491] ,54.3,13.7,56.66
[2022-11-25 13:42:22.496] ,54.3,13.7,56.66
[2022-11-25 13:42:23.506] ,54.3,13.7,56.66
[2022-11-25 13:42:24.507] ,54.3,13.7,56.66
[2022-11-25 13:42:25.516] ,54.4,13.7,56.66
[2022-11-25 13:42:26.522] ,54.4,13.7,56.66
[2022-11-25 13:42:27.532] ,54.5,13.7,56.66
[2022-11-25 13:42:28.537] ,54.5,13.7,56.66
[2022-11-25 13:42:29.546] ,54.6,13.7,56.66
[2022-11-25 13:42:30.552] ,54.6,13.7,56.66
[2022-11-25 13:42:31.561] ,54.6,13.6,56.48
[2022-11-25 13:42:32.567] ,54.6,13.6,56.48
[2022-11-25 13:42:33.576] ,54.7,13.6,56.48
[2022-11-25 13:42:34.577] ,54.7,13.6,56.48
[2022-11-25 13:42:35.591] ,54.7,13.6,56.48
[2022-11-25 13:42:36.591] ,54.7,13.6,56.48
[2022-11-25 13:42:37.602] ,54.8,13.6,56.48
[2022-11-25 13:42:38.607] ,54.8,13.6,56.48
[2022-11-25 13:42:39.617] ,54.8,13.6,56.48
[2022-11-25 13:42:40.622] ,54.8,13.6,56.48
[2022-11-25 13:42:41.632] ,54.9,13.5,56.3
[2022-11-25 13:42:42.637] ,54.9,13.5,56.3
[2022-11-25 13:42:43.646] ,55,13.5,56.3
[2022-11-25 13:42:44.652] ,55,13.5,56.3
[2022-11-25 13:42:45.661] ,55.1,13.5,56.3
[2022-11-25 13:42:46.663] ,55.1,13.5,56.3
[2022-11-25 13:42:47.676] ,55.2,13.5,56.3
[2022-11-25 13:42:48.677] ,55.2,13.5,56.3
[2022-11-25 13:42:49.689] ,55.3,13.5,56.3
[2022-11-25 13:42:50.692] ,55.3,13.5,56.3
[2022-11-25 13:42:51.702] ,55.5,13.5,56.3
[2022-11-25 13:42:52.707] ,55.5,13.5,56.3
[2022-11-25 13:42:53.717] ,55.7,13.5,56.3
[2022-11-25 13:42:54.721] ,55.7,13.5,56.3
[2022-11-25 13:42:55.732] ,55.8,13.5,56.3
[2022-11-25 13:42:56.737] ,55.8,13.5,56.3
[2022-11-25 13:42:57.746] ,56,13.5,56.3
[2022-11-25 13:42:58.748] ,56,13.5,56.3
[2022-11-25 13:42:59.762] ,56,13.5,56.3
[2022-11-25 13:43:00.758] ,56,13.5,56.3
[2022-11-25 13:43:01.772] ,56,13.5,56.3
[2022-11-25 13:43:02.777] ,56,13.5,56.3
[2022-11-25 13:43:03.787] ,56.1,13.5,56.3
[2022-11-25 13:43:04.792] ,56.1,13.5,56.3
[2022-11-25 13:43:05.802] ,56.1,13.4,56.12
[2022-11-25 13:43:06.807] ,56.1,13.4,56.12
[2022-11-25 13:43:07.817] ,56.1,13.3,55.94
[2022-11-25 13:43:08.822] ,56.1,13.3,55.94
[2022-11-25 13:43:09.832] ,56.1,13.3,55.94
[2022-11-25 13:43:10.833] ,56.1,13.3,55.94
[2022-11-25 13:43:11.848] ,56.1,13.3,55.94
[2022-11-25 13:43:12.848] ,56.1,13.3,55.94
[2022-11-25 13:43:13.857] ,56.1,13.3,55.94
[2022-11-25 13:43:14.863] ,56.1,13.3,55.94
[2022-11-25 13:43:15.873] ,56.3,13.3,55.94
[2022-11-25 13:43:16.878] ,56.3,13.3,55.94
[2022-11-25 13:43:17.887] ,56.5,13.3,55.94
[2022-11-25 13:43:18.893] ,56.5,13.3,55.94
[2022-11-25 13:43:19.902] ,56.6,13.3,55.94
[2022-11-25 13:43:20.907] ,56.6,13.3,55.94
[2022-11-25 13:43:21.909] ,56.6,13.2,55.76
[2022-11-25 13:43:22.918] ,56.6,13.2,55.76
[2022-11-25 13:43:23.931] ,56.6,13.2,55.76
[2022-11-25 13:43:24.934] ,56.6,13.2,55.76
[2022-11-25 13:43:25.943] ,56.6,13.2,55.76
[2022-11-25 13:43:26.948] ,56.6,13.2,55.76
[2022-11-25 13:43:27.957] ,56.7,13.2,55.76
[2022-11-25 13:43:28.963] ,56.7,13.2,55.76
[2022-11-25 13:43:29.972] ,56.8,13.2,55.76
[2022-11-25 13:43:30.978] ,56.8,13.2,55.76
[2022-11-25 13:43:31.987] ,56.7,13.1,55.58
[2022-11-25 13:43:32.992] ,56.7,13.1,55.58
[2022-11-25 13:43:34.003] ,56.7,13.1,55.58
[2022-11-25 13:43:35.003] ,56.7,13.1,55.58
[2022-11-25 13:43:36.017] ,56.7,13.1,55.58
[2022-11-25 13:43:37.016] ,56.7,13.1,55.58
[2022-11-25 13:43:38.028] ,56.7,13.1,55.58
[2022-11-25 13:43:39.027] ,56.7,13.1,55.58
[2022-11-25 13:43:40.035] ,56.8,13.1,55.58
[2022-11-25 13:43:41.038] ,56.8,13.1,55.58
[2022-11-25 13:43:42.046] ,56.8,13.1,55.58
[2022-11-25 13:43:43.049] ,56.8,13.1,55.58
[2022-11-25 13:43:44.057] ,56.8,13.1,55.58
[2022-11-25 13:43:45.061] ,56.8,13.1,55.58
[2022-11-25 13:43:46.068] ,56.9,13.1,55.58
[2022-11-25 13:43:47.071] ,56.9,13.1,55.58
[2022-11-25 13:43:48.079] ,57,13.1,55.58
[2022-11-25 13:43:49.078] ,57,13.1,55.58
[2022-11-25 13:43:50.090] ,57.1,13.1,55.58
[2022-11-25 13:43:51.090] ,57.1,13.1,55.58
[2022-11-25 13:43:52.097] ,57.1,13.1,55.58
[2022-11-25 13:43:53.100] ,57.1,13.1,55.58
[2022-11-25 13:43:54.108] ,57.2,13.1,55.58
[2022-11-25 13:43:55.111] ,57.2,13.1,55.58
[2022-11-25 13:43:56.118] ,57.3,13,55.4
[2022-11-25 13:43:57.123] ,57.3,13,55.4
[2022-11-25 13:43:58.130] ,57.3,13,55.4
[2022-11-25 13:43:59.134] ,57.3,13,55.4
[2022-11-25 13:44:00.141] ,57.3,13,55.4
[2022-11-25 13:44:01.141] ,57.3,13,55.4
[2022-11-25 13:44:02.149] ,57.3,13,55.4
[2022-11-25 13:44:03.152] ,57.3,13,55.4
[2022-11-25 13:44:04.159] ,57.3,13,55.4
[2022-11-25 13:44:05.162] ,57.3,13,55.4
[2022-11-25 13:44:06.170] ,57.3,13,55.4
[2022-11-25 13:44:07.174] ,57.3,13,55.4
[2022-11-25 13:44:08.181] ,57.2,13,55.4
[2022-11-25 13:44:09.184] ,57.2,13,55.4
[2022-11-25 13:44:10.192] ,57.2,12.9,55.22
[2022-11-25 13:44:11.193] ,57.2,12.9,55.22
[2022-11-25 13:44:12.203] ,57.2,12.9,55.22
[2022-11-25 13:44:13.202] ,57.2,12.9,55.22
[2022-11-25 13:44:14.210] ,57.3,12.9,55.22
[2022-11-25 13:44:15.213] ,57.3,12.9,55.22
[2022-11-25 13:44:16.221] ,57.3,12.9,55.22
[2022-11-25 13:44:17.225] ,57.3,12.9,55.22
[2022-11-25 13:44:18.232] ,57.3,12.9,55.22
[2022-11-25 13:44:19.235] ,57.3,12.9,55.22
[2022-11-25 13:44:20.243] ,57.4,12.9,55.22
[2022-11-25 13:44:21.247] ,57.4,12.9,55.22
[2022-11-25 13:44:22.254] ,57.4,12.9,55.22
[2022-11-25 13:44:23.253] ,57.4,12.9,55.22
[2022-11-25 13:44:24.261] ,57.5,12.9,55.22
[2022-11-25 13:44:25.264] ,57.5,12.9,55.22
[2022-11-25 13:44:26.272] ,57.6,12.9,55.22
[2022-11-25 13:44:27.276] ,57.6,12.9,55.22
[2022-11-25 13:44:28.283] ,57.6,12.9,55.22
[2022-11-25 13:44:29.286] ,57.6,12.9,55.22
[2022-11-25 13:44:30.294] ,57.6,12.8,55.04
[2022-11-25 13:44:31.293] ,57.6,12.8,55.04
[2022-11-25 13:44:32.305] ,57.6,12.8,55.04
[2022-11-25 13:44:33.304] ,57.6,12.8,55.04
[2022-11-25 13:44:34.312] ,57.6,12.8,55.04
[2022-11-25 13:44:35.315] ,57.6,12.8,55.04
[2022-11-25 13:44:36.323] ,57.6,12.8,55.04
[2022-11-25 13:44:37.327] ,57.6,12.8,55.04
[2022-11-25 13:44:38.334] ,57.6,12.8,55.04
[2022-11-25 13:44:39.338] ,57.6,12.8,55.04
[2022-11-25 13:44:40.345] ,57.6,12.7,54.86
[2022-11-25 13:44:41.344] ,57.6,12.7,54.86
[2022-11-25 13:44:42.356] ,57.6,12.7,54.86
[2022-11-25 13:44:43.356] ,57.6,12.7,54.86
[2022-11-25 13:44:44.363] ,57.6,12.7,54.86
[2022-11-25 13:44:45.367] ,57.6,12.7,54.86
[2022-11-25 13:44:46.374] ,57.6,12.7,54.86
[2022-11-25 13:44:47.377] ,57.6,12.7,54.86
[2022-11-25 13:44:48.385] ,57.7,12.7,54.86
[2022-11-25 13:44:49.388] ,57.7,12.7,54.86
[2022-11-25 13:44:50.396] ,57.7,12.7,54.86
[2022-11-25 13:44:51.399] ,57.7,12.7,54.86
[2022-11-25 13:44:52.407] ,57.8,12.7,54.86
[2022-11-25 13:44:53.406] ,57.8,12.7,54.86
[2022-11-25 13:44:54.418] ,57.8,12.7,54.86
[2022-11-25 13:44:55.417] ,57.8,12.7,54.86
[2022-11-25 13:44:56.425] ,57.8,12.6,54.68
[2022-11-25 13:44:57.429] ,57.8,12.6,54.68
[2022-11-25 13:44:58.436] ,57.9,12.6,54.68
[2022-11-25 13:44:59.439] ,57.9,12.6,54.68
[2022-11-25 13:45:00.447] ,57.9,12.6,54.68
[2022-11-25 13:45:01.453] ,57.9,12.6,54.68
[2022-11-25 13:45:02.458] ,57.9,12.6,54.68
[2022-11-25 13:45:03.461] ,57.9,12.6,54.68
[2022-11-25 13:45:04.469] ,57.9,12.6,54.68
[2022-11-25 13:45:05.468] ,57.9,12.6,54.68
[2022-11-25 13:45:06.480] ,57.9,12.6,54.68
[2022-11-25 13:45:07.479] ,57.9,12.6,54.68
[2022-11-25 13:45:08.487] ,57.8,12.5,54.5
[2022-11-25 13:45:09.490] ,57.8,12.5,54.5
[2022-11-25 13:45:10.498] ,57.8,12.5,54.5
[2022-11-25 13:45:11.501] ,57.8,12.5,54.5
[2022-11-25 13:45:12.509] ,57.9,12.5,54.5
[2022-11-25 13:45:13.514] ,57.9,12.5,54.5
[2022-11-25 13:45:14.520] ,57.9,12.5,54.5
[2022-11-25 13:45:15.523] ,57.9,12.5,54.5
[2022-11-25 13:45:16.530] ,58,12.5,54.5
[2022-11-25 13:45:17.530] ,58,12.5,54.5
[2022-11-25 13:45:18.542] ,57.9,12.5,54.5
[2022-11-25 13:45:19.543] ,57.9,12.5,54.5
[2022-11-25 13:45:20.549] ,57.9,12.5,54.5
[2022-11-25 13:45:21.552] ,57.9,12.5,54.5
[2022-11-25 13:45:22.560] ,57.8,12.5,54.5
[2022-11-25 13:45:23.564] ,57.8,12.5,54.5
[2022-11-25 13:45:24.571] ,57.8,12.5,54.5
[2022-11-25 13:45:25.574] ,57.8,12.5,54.5
[2022-11-25 13:45:26.582] ,57.9,12.5,54.5
[2022-11-25 13:45:27.585] ,57.9,12.5,54.5
[2022-11-25 13:45:28.593] ,58,12.5,54.5
[2022-11-25 13:45:29.591] ,58,12.5,54.5
[2022-11-25 13:45:30.604] ,58.2,12.5,54.5
[2022-11-25 13:45:31.603] ,58.2,12.5,54.5
[2022-11-25 13:45:32.611] ,58.2,12.5,54.5
[2022-11-25 13:45:33.614] ,58.2,12.5,54.5
[2022-11-25 13:45:34.622] ,58.3,12.4,54.32
[2022-11-25 13:45:35.626] ,58.3,12.4,54.32
[2022-11-25 13:45:36.633] ,58.3,12.4,54.32
[2022-11-25 13:45:37.637] ,58.3,12.4,54.32
[2022-11-25 13:45:38.644] ,58.4,12.4,54.32
[2022-11-25 13:45:39.648] ,58.4,12.4,54.32
[2022-11-25 13:45:40.655] ,58.5,12.4,54.32
[2022-11-25 13:45:41.654] ,58.5,12.4,54.32
[2022-11-25 13:45:42.667] ,58.7,12.3,54.14
[2022-11-25 13:45:43.665] ,58.7,12.3,54.14
[2022-11-25 13:45:44.673] ,58.7,12.3,54.14
[2022-11-25 13:45:45.676] ,58.7,12.3,54.14
[2022-11-25 13:45:46.684] ,58.7,12.3,54.14
[2022-11-25 13:45:47.687] ,58.7,12.3,54.14
[2022-11-25 13:45:48.695] ,58.8,12.3,54.14
[2022-11-25 13:45:49.698] ,58.8,12.3,54.14
[2022-11-25 13:45:50.706] ,58.8,12.3,54.14
[2022-11-25 13:45:51.710] ,58.8,12.3,54.14
[2022-11-25 13:45:52.717] ,58.8,12.3,54.14
[2022-11-25 13:45:53.720] ,58.8,12.3,54.14
[2022-11-25 13:45:54.728] ,58.9,12.3,54.14
[2022-11-25 13:45:55.727] ,58.9,12.3,54.14
[2022-11-25 13:45:56.739] ,58.9,12.2,53.96
[2022-11-25 13:45:57.738] ,58.9,12.2,53.96
[2022-11-25 13:45:58.746] ,59,12.3,54.14
[2022-11-25 13:45:59.749] ,59,12.3,54.14
[2022-11-25 13:46:00.757] ,59,12.2,53.96
[2022-11-25 13:46:01.760] ,59,12.2,53.96
[2022-11-25 13:46:02.768] ,59.1,12.2,53.96
[2022-11-25 13:46:03.771] ,59.1,12.2,53.96
[2022-11-25 13:46:04.780] ,59.2,12.2,53.96
[2022-11-25 13:46:05.782] ,59.2,12.2,53.96
[2022-11-25 13:46:06.790] ,59.2,12.2,53.96
[2022-11-25 13:46:07.789] ,59.2,12.2,53.96
[2022-11-25 13:46:08.801] ,59.3,12.2,53.96
[2022-11-25 13:46:09.801] ,59.3,12.2,53.96
[2022-11-25 13:46:10.812] ,59.4,12.2,53.96
[2022-11-25 13:46:11.812] ,59.4,12.2,53.96
[2022-11-25 13:46:12.819] ,59.4,12.2,53.96
[2022-11-25 13:46:13.822] ,59.4,12.2,53.96
[2022-11-25 13:46:14.830] ,59.4,12.2,53.96
[2022-11-25 13:46:15.834] ,59.4,12.2,53.96
[2022-11-25 13:46:16.841] ,59.4,12.2,53.96
[2022-11-25 13:46:17.847] ,59.4,12.2,53.96
[2022-11-25 13:46:18.852] ,59.4,12.2,53.96
[2022-11-25 13:46:19.855] ,59.4,12.2,53.96
[2022-11-25 13:46:20.863] ,59.3,12.2,53.96
[2022-11-25 13:46:21.862] ,59.3,12.2,53.96
[2022-11-25 13:46:22.874] ,59.4,12.1,53.78
[2022-11-25 13:46:23.873] ,59.4,12.1,53.78
[2022-11-25 13:46:24.881] ,59.4,12.1,53.78
[2022-11-25 13:46:25.884] ,59.4,12.1,53.78
[2022-11-25 13:46:26.893] ,59.5,12.1,53.78
[2022-11-25 13:46:27.895] ,59.5,12.1,53.78
[2022-11-25 13:46:28.902] ,59.7,12.1,53.78
[2022-11-25 13:46:29.907] ,59.7,12.1,53.78
[2022-11-25 13:46:30.914] ,59.9,12.1,53.78
[2022-11-25 13:46:31.917] ,59.9,12.1,53.78
[2022-11-25 13:46:32.925] ,60,12.1,53.78
[2022-11-25 13:46:33.929] ,60,12.1,53.78
[2022-11-25 13:46:34.936] ,60.1,12.1,53.78
[2022-11-25 13:46:35.935] ,60.1,12.1,53.78
[2022-11-25 13:46:36.947] ,60.1,12.1,53.78
[2022-11-25 13:46:37.946] ,60.1,12.1,53.78
[2022-11-25 13:46:38.964] ,60,12.1,53.78
[2022-11-25 13:46:39.957] ,60,12.1,53.78
[2022-11-25 13:46:40.965] ,60,12.1,53.78
[2022-11-25 13:46:41.968] ,60,12.1,53.78
[2022-11-25 13:46:42.976] ,59.9,12,53.6
[2022-11-25 13:46:43.980] ,59.9,12,53.6
[2022-11-25 13:46:44.987] ,59.8,12.1,53.78
[2022-11-25 13:46:45.990] ,59.8,12.1,53.78
[2022-11-25 13:46:46.998] ,59.7,12,53.6
[2022-11-25 13:46:47.997] ,59.7,12,53.6
[2022-11-25 13:46:49.011] ,59.8,12,53.6
[2022-11-25 13:46:50.008] ,59.8,12,53.6
[2022-11-25 13:46:51.017] ,59.8,12,53.6
[2022-11-25 13:46:52.020] ,59.8,12,53.6
[2022-11-25 13:46:53.027] ,59.8,12,53.6
[2022-11-25 13:46:54.030] ,59.8,12,53.6
[2022-11-25 13:46:55.038] ,59.8,12,53.6
[2022-11-25 13:46:56.041] ,59.8,12,53.6
[2022-11-25 13:46:57.049] ,59.8,12,53.6
[2022-11-25 13:46:58.053] ,59.8,12,53.6
[2022-11-25 13:46:59.060] ,59.8,11.9,53.42
[2022-11-25 13:47:00.059] ,59.8,11.9,53.42
[2022-11-25 13:47:01.071] ,59.8,11.9,53.42
[2022-11-25 13:47:02.070] ,59.8,11.9,53.42
[2022-11-25 13:47:03.078] ,59.9,11.9,53.42
[2022-11-25 13:47:04.081] ,59.9,11.9,53.42
[2022-11-25 13:47:05.088] ,59.9,11.9,53.42
[2022-11-25 13:47:06.092] ,59.9,11.9,53.42
[2022-11-25 13:47:07.099] ,60,11.9,53.42
[2022-11-25 13:47:08.103] ,60,11.9,53.42
[2022-11-25 13:47:09.111] ,60,11.9,53.42
[2022-11-25 13:47:10.114] ,60,11.9,53.42
[2022-11-25 13:47:11.122] ,60,11.9,53.42
[2022-11-25 13:47:12.125] ,60,11.9,53.42
[2022-11-25 13:47:13.133] ,60,11.9,53.42
[2022-11-25 13:47:14.132] ,60,11.9,53.42
[2022-11-25 13:47:15.144] ,60.1,11.9,53.42
[2022-11-25 13:47:16.144] ,60.1,11.9,53.42
[2022-11-25 13:47:17.151] ,60.1,11.9,53.42
[2022-11-25 13:47:18.154] ,60.1,11.9,53.42
[2022-11-25 13:47:19.158] ,60.2,11.9,53.42
[2022-11-25 13:47:20.165] ,60.2,11.9,53.42
[2022-11-25 13:47:21.172] ,60.2,11.9,53.42
[2022-11-25 13:47:22.174] ,60.2,11.9,53.42
[2022-11-25 13:47:23.183] ,60.2,11.8,53.24
[2022-11-25 13:47:24.188] ,60.2,11.8,53.24
[2022-11-25 13:47:25.195] ,60.3,11.9,53.42
[2022-11-25 13:47:26.198] ,60.3,11.9,53.42
[2022-11-25 13:47:27.198] ,60.3,11.8,53.24
[2022-11-25 13:47:28.199] ,60.3,11.8,53.24
[2022-11-25 13:47:29.212] ,60.3,11.8,53.24
[2022-11-25 13:47:30.210] ,60.3,11.8,53.24
[2022-11-25 13:47:31.221] ,60.3,11.8,53.24
[2022-11-25 13:47:32.224] ,60.3,11.8,53.24
[2022-11-25 13:47:33.233] ,60.3,11.8,53.24
[2022-11-25 13:47:34.239] ,60.3,11.8,53.24
[2022-11-25 13:47:35.240] ,60.3,11.7,53.06
[2022-11-25 13:47:36.243] ,60.3,11.7,53.06
[2022-11-25 13:47:37.254] ,60.4,11.7,53.06
[2022-11-25 13:47:38.258] ,60.4,11.7,53.06
[2022-11-25 13:47:39.268] ,60.5,11.7,53.06
[2022-11-25 13:47:40.267] ,60.5,11.7,53.06
[2022-11-25 13:47:41.279] ,60.5,11.7,53.06
[2022-11-25 13:47:42.274] ,60.5,11.7,53.06
[2022-11-25 13:47:43.290] ,60.5,11.7,53.06
[2022-11-25 13:47:44.283] ,60.5,11.7,53.06
[2022-11-25 13:47:45.291] ,60.7,11.7,53.06
[2022-11-25 13:47:46.295] ,60.7,11.7,53.06
[2022-11-25 13:47:47.309] ,60.7,11.7,53.06
[2022-11-25 13:47:48.312] ,60.7,11.7,53.06
[2022-11-25 13:47:49.315] ,60.8,11.7,53.06
[2022-11-25 13:47:50.320] ,60.8,11.7,53.06
[2022-11-25 13:47:51.329] ,60.9,11.7,53.06
[2022-11-25 13:47:52.330] ,60.9,11.7,53.06
[2022-11-25 13:47:53.340] ,60.9,11.7,53.06
[2022-11-25 13:47:54.345] ,60.9,11.7,53.06
[2022-11-25 13:47:55.346] ,61,11.7,53.06
[2022-11-25 13:47:56.347] ,61,11.7,53.06
[2022-11-25 13:47:57.360] ,61.1,11.7,53.06
[2022-11-25 13:47:58.357] ,61.1,11.7,53.06
[2022-11-25 13:47:59.370] ,61,11.7,53.06
[2022-11-25 13:48:00.371] ,61,11.7,53.06
[2022-11-25 13:48:01.377] ,61,11.7,53.06
[2022-11-25 13:48:02.382] ,61,11.7,53.06
[2022-11-25 13:48:03.387] ,60.9,11.7,53.06
[2022-11-25 13:48:04.394] ,60.9,11.7,53.06
[2022-11-25 13:48:05.401] ,60.9,11.7,53.06
[2022-11-25 13:48:06.406] ,60.9,11.7,53.06
[2022-11-25 13:48:07.411] ,60.8,11.6,52.88
[2022-11-25 13:48:08.411] ,60.8,11.6,52.88
[2022-11-25 13:48:09.421] ,60.8,11.6,52.88
[2022-11-25 13:48:10.419] ,60.8,11.6,52.88
[2022-11-25 13:48:11.427] ,60.9,11.6,52.88
[2022-11-25 13:48:12.432] ,60.9,11.6,52.88
[2022-11-25 13:48:13.443] ,60.9,11.6,52.88
[2022-11-25 13:48:14.444] ,60.9,11.6,52.88
[2022-11-25 13:48:15.454] ,60.9,11.6,52.88
[2022-11-25 13:48:16.457] ,60.9,11.6,52.88
[2022-11-25 13:48:17.465] ,60.9,11.6,52.88
[2022-11-25 13:48:18.468] ,60.9,11.6,52.88
[2022-11-25 13:48:19.475] ,60.9,11.5,52.7
[2022-11-25 13:48:20.476] ,60.9,11.5,52.7
[2022-11-25 13:48:21.483] ,60.9,11.5,52.7
[2022-11-25 13:48:22.485] ,60.9,11.5,52.7
[2022-11-25 13:48:23.489] ,60.9,11.5,52.7
[2022-11-25 13:48:24.497] ,60.9,11.5,52.7
[2022-11-25 13:48:25.504] ,61.1,11.5,52.7
[2022-11-25 13:48:26.505] ,61.1,11.5,52.7
[2022-11-25 13:48:27.508] ,61.1,11.5,52.7
[2022-11-25 13:48:28.520] ,61.1,11.5,52.7
[2022-11-25 13:48:29.520] ,61.2,11.5,52.7
[2022-11-25 13:48:30.530] ,61.2,11.5,52.7
[2022-11-25 13:48:31.537] ,61.2,11.5,52.7
[2022-11-25 13:48:32.530] ,61.2,11.5,52.7
[2022-11-25 13:48:33.544] ,61.3,11.5,52.7
[2022-11-25 13:48:34.549] ,61.3,11.5,52.7
[2022-11-25 13:48:35.552] ,61.3,11.5,52.7
[2022-11-25 13:48:36.555] ,61.3,11.5,52.7
[2022-11-25 13:48:37.562] ,61.4,11.5,52.7
[2022-11-25 13:48:38.567] ,61.4,11.5,52.7
[2022-11-25 13:48:39.574] ,61.5,11.5,52.7
[2022-11-25 13:48:40.579] ,61.5,11.5,52.7
[2022-11-25 13:48:41.585] ,61.5,11.5,52.7
[2022-11-25 13:48:42.588] ,61.5,11.5,52.7
[2022-11-25 13:48:43.592] ,61.5,11.5,52.7
[2022-11-25 13:48:44.603] ,61.5,11.5,52.7
[2022-11-25 13:48:45.606] ,61.5,11.5,52.7
[2022-11-25 13:48:46.603] ,61.5,11.5,52.7
[2022-11-25 13:48:47.617] ,61.5,11.5,52.7
[2022-11-25 13:48:48.622] ,61.5,11.5,52.7
[2022-11-25 13:48:49.633] ,61.5,11.5,52.7
[2022-11-25 13:48:50.626] ,61.5,11.5,52.7
[2022-11-25 13:48:51.640] ,61.5,11.5,52.7
[2022-11-25 13:48:52.639] ,61.5,11.5,52.7
[2022-11-25 13:48:53.646] ,61.5,11.5,52.7
[2022-11-25 13:48:54.647] ,61.5,11.5,52.7
[2022-11-25 13:48:55.661] ,61.6,11.4,52.52
[2022-11-25 13:48:56.660] ,61.6,11.4,52.52
[2022-11-25 13:48:57.670] ,61.6,11.4,52.52
[2022-11-25 13:48:58.670] ,61.6,11.4,52.52
[2022-11-25 13:48:59.677] ,61.6,11.4,52.52
[2022-11-25 13:49:00.684] ,61.6,11.4,52.52
[2022-11-25 13:49:01.693] ,61.7,11.4,52.52
